Date,Hour,X Position,Y Position
08/09/18,09:30:08,48.2,169.1,
08/09/18,09:30:08,48.9,170.3,
08/09/18,09:30:08,47.7,166.9,
08/09/18,09:30:08,52.1,169.3,
08/09/18,09:30:08,49.1,166.2,
08/09/18,09:30:08,49.2,167.6,
08/09/18,09:30:08,50.5,166.1,
08/09/18,09:30:08,50.9,167.3,
08/09/18,09:30:08,50.9,167.0,
08/09/18,09:30:08,49.1,165.6,
08/09/18,09:30:08,42.0,169.0,
08/09/18,09:30:08,53.3,175.0,
08/09/18,09:30:09,58.5,145.9,
08/09/18,09:30:09,49.7,166.0,
08/09/18,09:30:09,57.9,146.4,
08/09/18,09:30:09,51.2,164.3,
08/09/18,09:30:09,49.1,164.4,
08/09/18,09:30:09,51.0,164.2,
08/09/18,09:30:09,50.8,164.9,
08/09/18,09:30:09,58.5,179.2,
08/09/18,09:30:09,50.5,163.4,
08/09/18,09:30:09,60.4,147.4,
08/09/18,09:30:09,51.5,161.2,
08/09/18,09:30:09,54.8,161.7,
08/09/18,09:30:09,52.5,162.7,
08/09/18,09:30:09,50.9,159.5,
08/09/18,09:30:09,58.1,143.7,
08/09/18,09:30:09,58.3,144.2,
08/09/18,09:30:09,47.9,157.9,
08/09/18,09:30:10,48.2,161.1,
08/09/18,09:30:10,52.7,159.5,
08/09/18,09:30:10,50.8,159.5,
08/09/18,09:30:10,48.2,157.7,
08/09/18,09:30:10,45.8,161.6,
08/09/18,09:30:10,60.2,176.6,
08/09/18,09:30:10,55.5,159.7,
08/09/18,09:30:10,52.2,158.2,
08/09/18,09:30:10,52.6,158.6,
08/09/18,09:30:10,54.7,158.3,
08/09/18,09:30:10,50.1,155.2,
08/09/18,09:30:10,52.9,157.5,
08/09/18,09:30:10,53.5,156.6,
08/09/18,09:30:10,52.9,156.4,
08/09/18,09:30:10,51.6,156.1,
08/09/18,09:30:10,60.1,172.4,
08/09/18,09:30:11,53.0,156.4,
08/09/18,09:30:11,50.5,154.3,
08/09/18,09:30:11,54.8,156.1,
08/09/18,09:30:11,49.4,153.4,
08/09/18,09:30:11,53.4,156.4,
08/09/18,09:30:11,54.7,155.8,
08/09/18,09:30:11,53.7,156.6,
08/09/18,09:30:11,56.0,154.9,
08/09/18,09:30:11,55.5,156.0,
08/09/18,09:30:11,48.6,151.2,
08/09/18,09:30:11,58.9,166.0,
08/09/18,09:30:11,52.6,152.4,
08/09/18,09:30:11,48.6,150.8,
08/09/18,09:30:11,54.5,153.7,
08/09/18,09:30:12,54.8,151.5,
08/09/18,09:30:12,52.4,151.8,
08/09/18,09:30:12,52.7,150.6,
08/09/18,09:30:12,50.2,149.6,
08/09/18,09:30:12,52.9,153.9,
08/09/18,09:30:12,55.3,153.6,
08/09/18,09:30:12,54.8,151.9,
08/09/18,09:30:12,52.0,151.2,
08/09/18,09:30:12,52.9,151.9,
08/09/18,09:30:12,53.2,150.6,
08/09/18,09:30:12,53.0,148.9,
08/09/18,09:30:13,53.3,149.2,
08/09/18,09:30:13,54.1,151.1,
08/09/18,09:30:13,52.7,146.2,
08/09/18,09:30:13,52.7,142.2,
08/09/18,09:30:13,52.5,145.7,
08/09/18,09:30:13,53.2,147.7,
08/09/18,09:30:13,54.9,145.1,
08/09/18,09:30:13,52.0,145.5,
08/09/18,09:30:13,52.7,144.7,
08/09/18,09:30:13,53.9,144.1,
08/09/18,09:30:13,52.9,142.9,
08/09/18,09:30:14,58.3,158.1,
08/09/18,09:30:14,52.6,142.5,
08/09/18,09:30:14,51.9,142.5,
08/09/18,09:30:14,47.8,141.1,
08/09/18,09:30:14,53.1,141.3,
08/09/18,09:30:14,51.3,142.5,
08/09/18,09:30:14,51.9,138.3,
08/09/18,09:30:14,49.8,139.1,
08/09/18,09:30:14,42.5,141.1,
08/09/18,09:30:14,50.0,136.7,
08/09/18,09:30:14,50.3,138.5,
08/09/18,09:30:14,51.0,137.7,
08/09/18,09:30:14,49.4,134.5,
08/09/18,09:30:14,46.5,131.5,
08/09/18,09:30:14,51.2,135.2,
08/09/18,09:30:14,50.7,136.0,
08/09/18,09:30:15,49.6,133.8,
08/09/18,09:30:15,42.9,137.8,
08/09/18,09:30:15,50.8,135.8,
08/09/18,09:30:15,51.1,135.4,
08/09/18,09:30:15,49.5,136.2,
08/09/18,09:30:15,49.7,134.5,
08/09/18,09:30:15,50.3,134.3,
08/09/18,09:30:15,51.7,133.7,
08/09/18,09:30:15,43.4,139.0,
08/09/18,09:30:15,49.4,135.5,
08/09/18,09:30:15,49.9,133.2,
08/09/18,09:30:15,51.6,131.3,
08/09/18,09:30:15,47.5,133.1,
08/09/18,09:30:15,50.5,133.1,
08/09/18,09:30:15,48.9,133.3,
08/09/18,09:30:15,45.0,133.9,
08/09/18,09:30:15,50.0,132.0,
08/09/18,09:30:16,51.6,132.6,
08/09/18,09:30:16,50.4,133.5,
08/09/18,09:30:16,50.6,131.4,
08/09/18,09:30:16,46.8,129.0,
08/09/18,09:30:16,51.5,129.6,
08/09/18,09:30:16,46.6,128.5,
08/09/18,09:30:16,46.3,127.7,
08/09/18,09:30:16,51.0,128.1,
08/09/18,09:30:16,51.9,132.1,
08/09/18,09:30:16,43.6,130.9,
08/09/18,09:30:16,46.9,127.6,
08/09/18,09:30:16,40.8,132.0,
08/09/18,09:30:16,51.1,126.1,
08/09/18,09:30:16,49.9,127.4,
08/09/18,09:30:16,51.2,127.5,
08/09/18,09:30:16,40.9,130.0,
08/09/18,09:30:16,48.8,124.2,
08/09/18,09:30:16,58.4,109.9,
08/09/18,09:30:17,50.6,128.0,
08/09/18,09:30:17,50.3,124.5,
08/09/18,09:30:17,50.4,125.3,
08/09/18,09:30:17,58.7,142.1,
08/09/18,09:30:17,50.7,124.9,
08/09/18,09:30:17,50.0,125.7,
08/09/18,09:30:17,52.9,125.3,
08/09/18,09:30:17,50.5,122.9,
08/09/18,09:30:17,50.2,123.9,
08/09/18,09:30:17,51.2,123.8,
08/09/18,09:30:17,51.9,121.5,
08/09/18,09:30:17,48.0,121.4,
08/09/18,09:30:17,49.7,123.1,
08/09/18,09:30:17,43.4,126.0,
08/09/18,09:30:17,42.1,125.4,
08/09/18,09:30:17,50.4,123.2,
08/09/18,09:30:17,57.1,105.7,
08/09/18,09:30:17,50.7,122.5,
08/09/18,09:30:18,50.5,122.3,
08/09/18,09:30:18,43.9,124.9,
08/09/18,09:30:18,49.8,122.4,
08/09/18,09:30:18,57.8,104.8,
08/09/18,09:30:18,57.1,139.4,
08/09/18,09:30:18,58.4,100.9,
08/09/18,09:30:18,50.5,122.1,
08/09/18,09:30:18,49.8,122.0,
08/09/18,09:30:18,50.3,120.4,
08/09/18,09:30:18,45.4,119.0,
08/09/18,09:30:18,50.8,120.5,
08/09/18,09:30:18,58.0,139.0,
08/09/18,09:30:18,50.9,120.1,
08/09/18,09:30:19,58.2,136.7,
08/09/18,09:30:19,50.0,120.1,
08/09/18,09:30:19,52.4,120.3,
08/09/18,09:30:19,51.8,120.3,
08/09/18,09:30:19,51.0,118.1,
08/09/18,09:30:19,56.9,135.3,
08/09/18,09:30:19,48.9,116.9,
08/09/18,09:30:20,52.5,116.1,
08/09/18,09:30:20,57.9,134.6,
08/09/18,09:30:20,46.0,118.6,
08/09/18,09:30:20,50.7,113.3,
08/09/18,09:30:20,53.8,112.3,
08/09/18,09:30:20,52.2,112.0,
08/09/18,09:30:20,51.5,111.4,
08/09/18,09:30:20,59.7,128.9,
08/09/18,09:30:20,52.0,112.2,
08/09/18,09:30:20,52.8,111.5,
08/09/18,09:30:20,53.2,110.7,
08/09/18,09:30:21,60.7,90.3,
08/09/18,09:30:21,52.5,109.9,
08/09/18,09:30:21,51.1,110.8,
08/09/18,09:30:21,52.2,110.3,
08/09/18,09:30:21,52.5,108.5,
08/09/18,09:30:21,48.3,107.3,
08/09/18,09:30:21,52.7,108.2,
08/09/18,09:30:21,45.0,110.9,
08/09/18,09:30:21,50.9,107.7,
08/09/18,09:30:21,50.3,108.8,
08/09/18,09:30:21,58.1,123.0,
08/09/18,09:30:21,51.1,105.9,
08/09/18,09:30:21,61.0,122.8,
08/09/18,09:30:21,51.1,109.4,
08/09/18,09:30:21,53.3,105.1,
08/09/18,09:30:21,52.5,105.2,
08/09/18,09:30:22,60.4,124.8,
08/09/18,09:30:22,53.2,106.9,
08/09/18,09:30:22,51.3,105.9,
08/09/18,09:30:22,51.2,105.0,
08/09/18,09:30:22,51.3,105.9,
08/09/18,09:30:22,58.6,85.8,
08/09/18,09:30:22,52.4,104.6,
08/09/18,09:30:22,52.2,105.4,
08/09/18,09:30:22,57.8,120.9,
08/09/18,09:30:22,52.5,104.7,
08/09/18,09:30:22,57.5,115.8,
08/09/18,09:30:22,57.6,115.9,
08/09/18,09:30:22,51.6,102.2,
08/09/18,09:30:23,51.7,102.0,
08/09/18,09:30:23,50.3,101.7,
08/09/18,09:30:23,56.9,114.7,
08/09/18,09:30:23,53.1,101.9,
08/09/18,09:30:23,47.0,97.6,
08/09/18,09:30:23,51.7,100.0,
08/09/18,09:30:23,52.7,99.4,
08/09/18,09:30:24,50.6,99.0,
08/09/18,09:30:24,58.9,116.6,
08/09/18,09:30:24,47.9,93.6,
08/09/18,09:30:24,58.3,112.8,
08/09/18,09:30:24,60.6,113.8,
08/09/18,09:30:24,64.4,112.6,
08/09/18,09:30:24,61.1,111.0,
08/09/18,09:30:24,53.3,95.6,
08/09/18,09:30:24,54.5,92.9,
08/09/18,09:30:24,55.2,93.0,
08/09/18,09:30:25,56.7,94.3,
08/09/18,09:30:25,55.8,93.2,
08/09/18,09:30:25,55.7,94.6,
08/09/18,09:30:25,51.7,89.4,
08/09/18,09:30:25,50.3,91.1,
08/09/18,09:30:25,54.2,92.1,
08/09/18,09:30:25,55.9,91.7,
08/09/18,09:30:25,55.0,91.4,
08/09/18,09:30:25,54.5,93.9,
08/09/18,09:30:25,55.3,89.4,
08/09/18,09:30:25,55.4,88.5,
08/09/18,09:30:26,51.2,88.9,
08/09/18,09:30:26,54.8,89.5,
08/09/18,09:30:26,46.4,86.9,
08/09/18,09:30:26,52.7,84.7,
08/09/18,09:30:26,59.9,99.0,
08/09/18,09:30:26,53.0,84.1,
08/09/18,09:30:26,52.8,83.0,
08/09/18,09:30:26,51.1,82.4,
08/09/18,09:30:26,53.8,81.7,
08/09/18,09:30:26,51.7,82.6,
08/09/18,09:30:27,59.6,96.9,
08/09/18,09:30:27,47.9,80.1,
08/09/18,09:30:27,52.0,80.7,
08/09/18,09:30:27,50.8,81.1,
08/09/18,09:30:27,52.3,81.6,
08/09/18,09:30:27,51.1,80.6,
08/09/18,09:30:27,50.5,79.2,
08/09/18,09:30:27,50.5,80.2,
08/09/18,09:30:27,50.4,78.4,
08/09/18,09:30:27,51.2,80.4,
08/09/18,09:30:27,58.9,93.4,
08/09/18,09:30:27,50.2,77.7,
08/09/18,09:30:27,59.1,57.5,
08/09/18,09:30:27,49.7,77.9,
08/09/18,09:30:27,42.1,81.8,
08/09/18,09:30:27,51.9,76.3,
08/09/18,09:30:27,51.0,75.8,
08/09/18,09:30:27,52.1,76.6,
08/09/18,09:30:28,52.0,77.3,
08/09/18,09:30:28,51.8,74.5,
08/09/18,09:30:28,51.5,75.0,
08/09/18,09:30:28,51.7,75.0,
08/09/18,09:30:28,52.8,75.2,
08/09/18,09:30:28,51.7,75.2,
08/09/18,09:30:28,52.3,76.3,
08/09/18,09:30:28,52.7,76.9,
08/09/18,09:30:28,51.9,74.7,
08/09/18,09:30:28,51.4,75.4,
08/09/18,09:30:28,51.5,72.3,
08/09/18,09:30:28,51.9,74.5,
08/09/18,09:30:29,52.7,72.9,
08/09/18,09:30:29,50.8,73.7,
08/09/18,09:30:29,52.6,71.8,
08/09/18,09:30:29,52.6,71.0,
08/09/18,09:30:29,52.3,71.9,
08/09/18,09:30:29,52.0,71.7,
08/09/18,09:30:29,51.9,70.0,
08/09/18,09:30:29,60.2,84.8,
08/09/18,09:30:29,51.6,69.5,
08/09/18,09:30:29,45.4,66.1,
08/09/18,09:30:29,46.4,67.3,
08/09/18,09:30:29,52.7,68.5,
08/09/18,09:30:29,51.6,68.8,
08/09/18,09:30:30,54.0,68.5,
08/09/18,09:30:30,52.6,67.8,
08/09/18,09:30:30,53.7,67.4,
08/09/18,09:30:30,61.1,80.1,
08/09/18,09:30:30,53.3,67.1,
08/09/18,09:30:30,53.3,67.4,
08/09/18,09:30:31,53.7,67.5,
08/09/18,09:30:31,53.4,66.6,
08/09/18,09:30:31,52.3,60.3,
08/09/18,09:30:31,61.0,71.4,
08/09/18,09:30:31,53.4,59.7,
08/09/18,09:30:31,53.6,60.8,
08/09/18,09:30:31,51.5,62.4,
08/09/18,09:30:31,53.4,61.8,
08/09/18,09:30:31,52.6,58.7,
08/09/18,09:30:31,54.0,60.3,
08/09/18,09:30:31,60.0,42.2,
08/09/18,09:30:31,55.1,59.4,
08/09/18,09:30:31,46.5,56.5,
08/09/18,09:30:31,54.0,60.1,
08/09/18,09:30:31,54.7,54.8,
08/09/18,09:30:31,54.5,57.2,
08/09/18,09:30:31,54.7,54.9,
08/09/18,09:30:32,55.3,55.9,
08/09/18,09:30:32,60.7,37.6,
08/09/18,09:30:32,54.9,57.0,
08/09/18,09:30:32,62.6,36.1,
08/09/18,09:30:32,53.2,56.2,
08/09/18,09:30:32,56.9,53.5,
08/09/18,09:30:32,50.1,49.1,
08/09/18,09:30:32,54.7,53.7,
08/09/18,09:30:32,60.9,39.4,
08/09/18,09:30:32,56.2,54.5,
08/09/18,09:30:32,56.5,53.5,
08/09/18,09:30:32,55.4,52.6,
08/09/18,09:30:32,60.8,34.6,
08/09/18,09:30:32,56.2,53.1,
08/09/18,09:30:32,55.0,52.7,
08/09/18,09:30:32,56.9,52.9,
08/09/18,09:30:32,56.7,51.8,
08/09/18,09:30:33,56.8,52.2,
08/09/18,09:30:33,57.2,50.5,
08/09/18,09:30:33,50.1,48.4,
08/09/18,09:30:33,56.7,51.7,
08/09/18,09:30:33,65.6,64.5,
08/09/18,09:30:33,55.4,49.8,
08/09/18,09:30:33,54.0,48.4,
08/09/18,09:30:33,54.2,50.9,
08/09/18,09:30:33,56.6,49.2,
08/09/18,09:30:33,56.3,50.1,
08/09/18,09:30:33,56.2,48.5,
08/09/18,09:30:33,55.6,48.7,
08/09/18,09:30:33,55.8,48.9,
08/09/18,09:30:33,55.2,47.5,
08/09/18,09:30:33,57.0,48.6,
08/09/18,09:30:33,54.6,43.7,
08/09/18,09:30:33,53.7,44.6,
08/09/18,09:30:33,54.0,44.3,
08/09/18,09:30:34,54.8,47.7,
08/09/18,09:30:34,49.5,38.3,
08/09/18,09:30:34,54.2,45.4,
08/09/18,09:30:34,55.3,45.4,
08/09/18,09:30:34,55.6,44.4,
08/09/18,09:30:34,54.0,45.3,
08/09/18,09:30:34,55.8,45.4,
08/09/18,09:30:34,54.7,43.7,
08/09/18,09:30:34,50.4,41.8,
08/09/18,09:30:34,56.3,46.1,
08/09/18,09:30:34,55.4,43.8,
08/09/18,09:30:34,61.5,27.3,
08/09/18,09:30:34,55.7,44.6,
08/09/18,09:30:34,54.3,43.7,
08/09/18,09:30:34,54.8,42.7,
08/09/18,09:30:34,51.9,42.1,
08/09/18,09:30:34,53.6,40.9,
08/09/18,09:30:34,64.6,50.0,
08/09/18,09:30:34,54.5,41.0,
08/09/18,09:30:35,60.4,23.6,
08/09/18,09:30:35,53.4,38.8,
08/09/18,09:30:35,54.2,41.9,
08/09/18,09:30:35,55.2,40.7,
08/09/18,09:30:35,54.3,41.0,
08/09/18,09:30:35,55.6,40.3,
08/09/18,09:30:35,60.0,25.6,
08/09/18,09:30:35,53.2,39.4,
08/09/18,09:30:35,49.5,33.5,
08/09/18,09:30:35,59.4,20.8,
08/09/18,09:30:35,54.9,38.8,
08/09/18,09:30:35,50.8,34.6,
08/09/18,09:30:35,58.3,22.4,
08/09/18,09:30:35,48.1,32.4,
08/09/18,09:30:35,53.8,37.2,
08/09/18,09:30:35,53.4,36.2,
08/09/18,09:30:35,57.7,24.9,
08/09/18,09:30:36,50.2,30.0,
08/09/18,09:30:36,54.3,34.4,
08/09/18,09:30:36,53.6,37.4,
08/09/18,09:30:36,52.9,38.4,
08/09/18,09:30:36,52.1,36.4,
08/09/18,09:30:36,52.6,34.4,
08/09/18,09:30:36,53.4,35.2,
08/09/18,09:30:36,51.9,29.8,
08/09/18,09:30:36,51.6,35.5,
08/09/18,09:30:36,58.0,19.0,
08/09/18,09:30:36,57.8,21.1,
08/09/18,09:30:36,49.7,31.7,
08/09/18,09:30:36,54.6,34.5,
08/09/18,09:30:36,54.3,36.4,
08/09/18,09:30:36,41.1,39.1,
08/09/18,09:30:36,54.3,34.2,
08/09/18,09:30:36,58.5,20.4,
08/09/18,09:30:36,54.5,31.5,
08/09/18,09:30:37,54.0,34.8,
08/09/18,09:30:37,51.6,33.4,
08/09/18,09:30:37,52.3,35.5,
08/09/18,09:30:37,47.7,29.3,
08/09/18,09:30:37,52.9,32.0,
08/09/18,09:30:37,39.7,36.2,
08/09/18,09:30:37,48.2,25.2,
08/09/18,09:30:37,51.8,31.9,
08/09/18,09:30:37,52.4,32.9,
08/09/18,09:30:37,50.6,33.8,
08/09/18,09:30:37,66.9,45.9,
08/09/18,09:30:37,52.7,31.9,
08/09/18,09:30:37,52.4,27.8,
08/09/18,09:30:37,53.5,30.1,
08/09/18,09:30:37,66.4,38.1,
08/09/18,09:30:38,66.3,43.1,
08/09/18,09:30:38,53.0,32.3,
08/09/18,09:30:38,51.1,33.6,
08/09/18,09:30:38,52.2,31.0,
08/09/18,09:30:38,51.4,31.4,
08/09/18,09:30:38,46.5,25.4,
08/09/18,09:30:39,52.9,30.0,
08/09/18,09:30:39,51.6,29.8,
08/09/18,09:30:39,51.6,29.3,
08/09/18,09:30:39,52.5,28.5,
08/09/18,09:30:39,47.6,24.8,
08/09/18,09:30:39,50.6,28.3,
08/09/18,09:30:39,53.0,28.8,
08/09/18,09:30:39,54.3,27.7,
08/09/18,09:30:39,54.7,27.6,
08/09/18,09:30:40,55.9,28.1,
08/09/18,09:30:40,55.9,25.5,
08/09/18,09:30:40,55.9,29.0,
08/09/18,09:30:40,55.0,28.4,
08/09/18,09:30:40,57.5,27.7,
08/09/18,09:30:40,55.4,28.6,
08/09/18,09:30:40,47.3,31.0,
08/09/18,09:30:40,56.5,25.2,
08/09/18,09:30:40,59.0,26.3,
08/09/18,09:30:40,68.0,32.4,
08/09/18,09:30:40,59.3,25.1,
08/09/18,09:30:40,58.7,25.5,
08/09/18,09:30:40,70.0,31.3,
08/09/18,09:30:40,71.3,29.7,
08/09/18,09:30:41,58.8,21.5,
08/09/18,09:30:41,73.0,29.8,
08/09/18,09:30:41,60.4,24.7,
08/09/18,09:30:41,60.7,25.3,
08/09/18,09:30:41,67.7,24.2,
08/09/18,09:30:41,69.5,23.2,
08/09/18,09:30:42,70.5,23.7,
08/09/18,09:30:42,70.0,25.3,
08/09/18,09:30:42,73.1,16.9,
08/09/18,09:30:42,67.7,23.9,
08/09/18,09:30:42,68.7,24.8,
08/09/18,09:30:42,68.8,23.0,
08/09/18,09:30:42,67.3,25.1,
08/09/18,09:30:42,65.7,25.3,
08/09/18,09:30:42,67.3,24.8,
08/09/18,09:30:42,67.3,25.6,
08/09/18,09:30:42,70.8,20.5,
08/09/18,09:30:42,68.2,28.3,
08/09/18,09:30:42,69.2,26.3,
08/09/18,09:30:42,84.5,33.2,
08/09/18,09:30:42,70.2,28.5,
08/09/18,09:30:42,69.4,29.4,
